1673416800000,275.830,277.730,275.490,277.570,84277.33,1673423999999,23327290.30250,28447,43875.36,12144907.58000,0
1673424000000,277.570,278.500,276.810,277.670,96304.01,1673431199999,26734415.11205,33248,49472.01,13735160.21285,0
1673431200000,277.680,278.380,277.440,277.670,77174.87,1673438399999,21448037.25070,26266,35533.53,9875685.68550,0
1673438400000,277.670,279.000,276.840,277.690,128782.83,1673445599999,35783862.90200,41891,63908.65,17759208.20100,0
1673445600000,277.690,278.730,276.160,276.710,180360.24,1673452799999,50009673.38070,60398,92268.60,25584551.36400,0
1673452800000,276.680,277.360,275.360,276.960,98059.91,1673459999999,27124533.30670,36137,46886.25,12969438.73910,0
1673460000000,276.950,279.750,276.950,279.630,169291.95,1673467199999,47191772.98230,59485,87306.59,24340052.53720,0
1673467200000,279.630,279.940,278.680,279.350,77131.51,1673474399999,21539673.34100,31243,38574.16,10772795.60840,0
1673474400000,279.360,287.400,278.590,284.740,317251.39,1673481599999,89840918.77441,114608,173725.31,49208564.06321,0
1673481600000,284.740,288.200,283.830,285.330,270444.83,1673488799999,77220401.57600,96690,137891.51,39380728.75690,0
1673488800000,285.330,287.580,284.710,286.770,154152.69,1673495999999,44124841.68290,53879,75032.60,21479761.14090,0
1673496000000,286.780,287.170,284.200,284.290,99937.01,1673503199999,28589780.91670,35620,44469.90,12723903.18230,0
1673503200000,284.300,285.580,284.230,284.900,75137.47,1673510399999,21407186.28270,31075,40288.50,11479281.96950,0
1673510400000,284.900,284.960,282.380,283.220,132898.14,1673517599999,37652898.08560,44061,65203.11,18472929.48040,0
1673517600000,283.220,283.580,281.720,283.180,84653.50,1673524799999,23935211.77722,31057,42628.92,12053850.90870,0
1673524800000,283.180,285.930,276.510,285.480,357544.51,1673531999999,101125982.80453,145614,173353.62,49056027.26103,0
1673532000000,285.480,286.300,278.580,281.330,307037.41,1673539199999,86543529.82592,107972,146500.98,41295016.77860,0
1673539200000,281.340,287.550,280.740,287.060,272740.15,1673546399999,77610191.69469,93038,136675.14,38890863.52299,0
1673546400000,287.060,287.940,284.530,285.800,237401.04,1673553599999,67942213.16910,80637,120699.18,34547649.39280,0
1673553600000,285.800,288.670,285.300,286.520,192741.43,1673560799999,55276829.05660,59999,96913.65,27802653.64440,0
1673560800000,286.520,288.120,285.440,287.520,100379.46,1673567999999,28788187.02190,34193,53539.96,15357657.26820,0
1673568000000,287.520,288.100,285.440,286.410,106592.37,1673575199999,30571023.54230,37972,52466.40,15048181.72220,0
1673575200000,286.420,290.510,285.720,288.940,150753.67,1673582399999,43476352.82486,53193,82372.67,23761518.51306,0
1673582400000,288.950,291.780,288.080,288.080,139278.79,1673589599999,40345137.45260,49308,69572.67,20159791.13390,0
1673589600000,288.080,289.460,287.180,287.800,104115.55,1673596799999,30005534.37180,37561,45795.47,13200577.83900,0
1673596800000,287.800,288.160,286.780,287.370,80141.26,1673603999999,23041089.87360,31610,38909.24,11187011.26220,0
1673604000000,287.380,288.340,285.610,286.900,128624.64,1673611199999,36947759.99870,45106,62923.78,18076877.63250,0
1673611200000,286.900,287.240,284.800,285.090,119517.92,1673618399999,34163305.76949,42342,58422.82,16700295.29830,0
1673618400000,285.090,288.910,284.630,288.490,185154.44,1673625599999,53191673.20916,63874,91806.46,26372100.44996,0
1673625600000,288.490,288.810,285.770,287.240,148337.64,1673632799999,42633879.22970,48497,69900.71,20094412.28780,0
1673632800000,287.230,288.620,286.700,288.470,86409.28,1673639999999,24845827.08550,30847,43509.42,12512844.82990,0
1673640000000,288.480,294.670,287.850,293.330,283460.59,1673647199999,82473206.38003,96152,156061.87,45412103.52553,0
1673647200000,293.340,296.250,291.950,293.670,252259.16,1673654399999,74130795.26023,83632,132293.24,38886556.97030,0
